student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,online_courses_completed,tutoring,final_exam_score,previous_gpa,pass_fail,grade_category,internet_access_enc,tutoring_enc,gender_enc,parental_education_enc,family_income_enc,study_environment_enc,pass_fail_enc,grade_A,grade_B,grade_C,grade_D,grade_F,productive_hours,study_attendance,engagement_score,disadvantage_index,social_study_ratio
S06041,Female,16,High School,Medium,No,Moderate,5.1,87.4,7.51,3.7,54.2,3,No,67.8,2.86,Pass,C,0,0,1,0,1,1,1,0,0,1,0,0,12.61,445.74,70.80000000000001,2,0.7254901946559017
S06042,Female,17,Master,Low,Yes,Quiet,3.69,64.9,6.01,3.0,71.3,3,No,52.6,2.28,Pass,D,1,0,1,2,0,2,1,0,0,0,1,0,9.7,239.48100000000002,68.1,2,0.8130081278780268
S06043,Female,17,High School,Low,Yes,Quiet,3.71,80.9,8.96,1.7,99.9,2,No,64.9,2.5,Pass,D,1,0,1,0,0,2,1,0,0,0,1,0,12.670000000000002,300.139,90.4,2,0.458221023023663
S06044,Male,18,Master,Medium,Yes,Quiet,3.0,99.8,8.05,2.6,98.4,3,No,46.9,1.95,Fail,F,1,0,0,2,1,2,0,0,0,0,0,1,11.05,299.4,99.1,1,0.8666666637777778
S06045,Male,18,High School,Medium,Yes,Noisy,5.1,95.3,6.91,2.7,73.9,5,No,72.3,2.76,Pass,C,1,0,0,0,1,0,1,0,0,1,0,0,12.01,486.03,84.6,1,0.5294117636678202
S06046,Female,16,Bachelor,Medium,Yes,Quiet,4.15,94.6,7.41,2.8,92.2,3,Yes,39.8,1.84,Fail,F,1,1,1,1,1,2,0,0,0,0,0,1,11.56,392.59000000000003,93.4,0,0.6746987935549426
S06047,Male,15,Master,Medium,Yes,Noisy,2.56,100.0,7.47,4.7,59.4,1,Yes,41.1,1.55,Fail,F,1,1,0,2,1,0,0,0,0,0,0,1,10.03,256.0,79.7,0,1.8359374928283692
S06048,Male,15,High School,Medium,Yes,Quiet,3.91,67.6,6.04,0.8,98.6,0,Yes,57.9,2.32,Pass,D,1,1,0,0,1,2,1,0,0,0,1,0,9.95,264.316,83.1,0,0.20460358003937704
S06049,Female,18,Bachelor,Low,Yes,Moderate,2.12,81.1,8.24,2.8,75.8,3,No,35.8,1.41,Fail,F,1,0,1,1,0,1,0,0,0,0,0,1,10.36,171.932,78.44999999999999,2,1.3207547107511568
S06050,Female,17,Master,Medium,Yes,Quiet,2.66,85.3,6.9,1.9,89.7,0,No,32.8,1.46,Fail,F,1,0,1,2,1,2,0,0,0,0,0,1,9.56,226.898,87.5,1,0.7142857116004296
S06051,Male,16,Master,Low,Yes,Quiet,4.76,77.7,6.23,0.6,88.1,1,Yes,61.4,2.56,Pass,D,1,1,0,2,0,2,1,0,0,0,1,0,10.99,369.852,82.9,1,0.1260504199032554
S06052,Male,16,Bachelor,Medium,Yes,Noisy,3.47,86.2,7.54,0.6,87.0,1,Yes,77.2,3.3,Pass,C,1,1,0,1,1,0,1,0,0,1,0,0,11.01,299.11400000000003,86.6,0,0.17291066232590585
S06053,Female,15,Bachelor,Medium,Yes,Quiet,3.79,98.0,5.88,3.8,62.0,5,Yes,55.5,2.35,Pass,D,1,1,1,1,1,2,1,0,0,0,1,0,9.67,371.42,80.0,0,1.0026385197819563
S06054,Male,18,Master,Low,Yes,Quiet,4.4,86.1,7.66,0.4,71.2,4,No,54.9,2.34,Pass,D,1,0,0,2,0,2,1,0,0,0,1,0,12.06,378.84000000000003,78.65,2,0.09090909070247934
S06055,Male,15,Master,Low,Yes,Moderate,3.66,63.0,7.34,2.9,95.8,3,No,48.6,2.09,Fail,F,1,0,0,2,0,1,0,0,0,0,0,1,11.0,230.58,79.4,2,0.7923497246110662
S06056,Female,15,Master,Low,Yes,Moderate,2.03,91.8,6.35,2.7,87.6,2,Yes,29.1,0.92,Fail,F,1,1,1,2,0,1,0,0,0,0,0,1,8.379999999999999,186.35399999999998,89.69999999999999,1,1.3300492545317772
S06057,Female,18,High School,Low,Yes,Noisy,4.99,84.9,7.96,1.2,63.8,1,Yes,73.0,2.7,Pass,C,1,1,1,0,0,0,1,0,0,1,0,0,12.95,423.65100000000007,74.35,1,0.2404809614419219
S06058,Male,17,Phd,Medium,Yes,Moderate,3.62,63.2,7.71,3.8,85.6,2,No,52.2,1.85,Pass,D,1,0,0,3,1,1,1,0,0,0,1,0,11.33,228.78400000000002,74.4,1,1.0497237540062878
S06059,Male,16,Bachelor,High,Yes,Moderate,3.7,78.8,6.68,0.7,64.3,2,No,67.3,2.47,Pass,C,1,0,0,1,2,1,1,0,0,1,0,0,10.379999999999999,291.56,71.55,1,0.18918918867786705
S06060,Male,17,High School,Medium,No,Moderate,3.07,67.6,7.54,1.7,61.0,3,No,52.7,2.18,Pass,D,0,0,0,0,1,1,1,0,0,0,1,0,10.61,207.53199999999998,64.3,2,0.5537459265350296
S06061,Female,18,High School,Medium,Yes,Moderate,4.33,82.1,5.67,0.9,70.7,3,No,55.2,2.16,Pass,D,1,0,1,0,1,1,1,0,0,0,1,0,10.0,355.493,76.4,1,0.20785219351535292
S06062,Male,18,High School,Medium,Yes,Moderate,5.3,80.0,7.49,3.6,78.6,4,No,52.5,1.77,Pass,D,1,0,0,0,1,1,1,0,0,0,1,0,12.79,424.0,79.3,1,0.679245281737273
S06063,Male,16,High School,Medium,Yes,Quiet,2.55,69.7,5.54,4.3,62.0,3,No,15.0,0.57,Fail,F,1,0,0,0,1,2,0,0,0,0,0,1,8.09,177.73499999999999,65.85,1,1.6862745031910804
S06064,Female,17,High School,High,Yes,Moderate,4.28,87.5,7.13,2.9,93.4,1,No,65.7,2.28,Pass,C,1,0,1,0,2,1,1,0,0,1,0,0,11.41,374.5,90.45,1,0.6775700918748362
S06065,Female,16,High School,High,Yes,Quiet,3.04,74.2,7.69,6.3,69.4,3,No,34.5,1.68,Fail,F,1,0,1,0,2,2,0,0,0,0,0,1,10.73,225.568,71.80000000000001,1,2.0723684142356302
S06066,Male,15,Bachelor,Medium,No,Moderate,0.6,98.2,7.34,3.2,79.5,4,No,29.3,1.45,Fail,F,0,0,0,1,1,1,0,0,0,0,0,1,7.9399999999999995,58.92,88.85,2,5.333333244444446
S06067,Female,15,High School,High,Yes,Quiet,1.32,86.7,8.55,3.4,86.7,0,No,48.8,1.82,Fail,F,1,0,1,0,2,2,0,0,0,0,0,1,9.870000000000001,114.444,86.7,1,2.5757575562442607
S06068,Female,15,High School,Low,Yes,Quiet,3.51,82.4,6.21,4.0,100.0,1,No,40.8,1.8,Fail,F,1,0,1,0,0,2,0,0,0,0,0,1,9.719999999999999,289.224,91.2,2,1.1396011363544127
S06069,Male,17,High School,Medium,Yes,Moderate,4.21,97.5,7.41,1.5,88.9,3,Yes,62.4,2.62,Pass,D,1,1,0,0,1,1,1,0,0,0,1,0,11.620000000000001,410.475,93.2,0,0.35629453597079686
S06070,Female,15,High School,High,Yes,Quiet,3.73,87.6,4.87,3.1,75.4,1,No,47.6,1.92,Fail,F,1,0,1,0,2,2,0,0,0,0,0,1,8.6,326.748,81.5,1,0.8310991934823079
S06071,Female,16,High School,Medium,Yes,Quiet,3.92,88.5,6.49,1.0,65.2,1,Yes,48.2,1.86,Fail,F,1,1,1,0,1,2,0,0,0,0,0,1,10.41,346.92,76.85,0,0.25510204016555604
S06072,Male,17,Bachelor,High,Yes,Quiet,6.11,84.3,6.7,0.5,61.2,2,Yes,58.4,2.22,Pass,D,1,1,0,1,2,2,1,0,0,0,1,0,12.81,515.073,72.75,0,0.08183306042253181
S06073,Female,16,Phd,Low,Yes,Quiet,3.63,81.9,8.57,4.1,65.3,5,No,49.8,1.98,Fail,F,1,0,1,3,0,2,0,0,0,0,0,1,12.2,297.297,73.6,2,1.1294765809105327
S06074,Male,18,Master,Medium,Yes,Quiet,2.68,89.0,6.98,1.2,77.8,2,No,61.9,2.76,Pass,D,1,0,0,2,1,2,1,0,0,0,1,0,9.66,238.52,83.4,1,0.4477611923591
S06075,Male,17,Master,High,Yes,Moderate,2.85,100.0,7.91,2.8,98.1,4,No,71.7,2.66,Pass,C,1,0,0,2,2,1,1,0,0,1,0,0,10.76,285.0,99.05,1,0.9824561369036626
S06076,Female,16,High School,Medium,Yes,Moderate,4.96,50.8,6.1,4.9,78.1,0,Yes,63.3,2.82,Pass,D,1,1,1,0,1,1,1,0,0,0,1,0,11.059999999999999,251.968,64.44999999999999,0,0.9879032238147113
S06077,Female,16,High School,Medium,Yes,Moderate,1.48,100.0,6.67,0.0,71.6,1,Yes,58.7,2.16,Pass,D,1,1,1,0,1,1,1,0,0,0,1,0,8.15,148.0,85.8,0,0.0
S06078,Female,17,High School,Low,Yes,Moderate,4.49,74.9,6.16,3.5,81.7,1,No,51.8,2.03,Pass,D,1,0,1,0,0,1,1,0,0,0,1,0,10.65,336.30100000000004,78.30000000000001,2,0.7795100205356124
S06079,Male,18,Master,Medium,Yes,Moderate,3.02,86.9,6.01,2.5,100.0,3,Yes,50.5,2.11,Pass,D,1,1,0,2,1,1,1,0,0,0,1,0,9.03,262.43800000000005,93.45,0,0.8278145667953161
S06080,Female,17,High School,High,Yes,Quiet,2.0,67.8,6.07,2.4,68.7,2,No,33.5,1.51,Fail,F,1,0,1,0,2,2,0,0,0,0,0,1,8.07,135.6,68.25,1,1.1999999940000001
S06081,Male,15,Bachelor,Medium,Yes,Noisy,1.26,99.9,6.39,2.6,86.9,1,No,45.6,1.36,Fail,F,1,0,0,1,1,0,0,0,0,0,0,1,7.6499999999999995,125.87400000000001,93.4,1,2.0634920471151426
S06082,Female,15,High School,Low,Yes,Noisy,4.78,71.2,9.04,2.5,74.6,0,No,64.2,2.59,Pass,D,1,0,1,0,0,0,1,0,0,0,1,0,13.82,340.336,72.9,2,0.5230125512070867
S06083,Female,18,High School,Low,Yes,Quiet,1.97,96.2,6.94,3.3,83.0,2,Yes,36.6,1.58,Fail,F,1,1,1,0,0,2,0,0,0,0,0,1,8.91,189.514,89.6,1,1.6751268950501172
S06084,Female,16,Phd,High,Yes,Moderate,3.07,82.6,5.65,0.9,89.6,1,Yes,54.3,2.27,Pass,D,1,1,1,3,2,1,1,0,0,0,1,0,8.72,253.58199999999997,86.1,0,0.29315960816560394
S06085,Male,16,Master,Medium,Yes,Quiet,1.83,83.4,6.48,3.3,100.0,1,No,46.5,2.16,Fail,F,1,0,0,2,1,2,0,0,0,0,0,1,8.31,152.622,91.7,1,1.8032786786706083
S06086,Female,16,Master,Low,Yes,Quiet,5.36,72.4,8.02,0.8,79.2,1,No,50.6,1.71,Pass,D,1,0,1,2,0,2,1,0,0,0,1,0,13.379999999999999,388.0640000000001,75.80000000000001,2,0.14925373106482512
S06087,Female,17,Bachelor,Low,Yes,Quiet,3.12,97.2,6.3,5.7,97.0,1,Yes,56.1,2.55,Pass,D,1,1,1,1,0,2,1,0,0,0,1,0,9.42,303.264,97.1,1,1.8269230710675544
S06088,Male,17,Master,High,Yes,Noisy,1.38,83.5,8.49,2.3,86.1,1,Yes,38.1,1.51,Fail,F,1,1,0,2,2,0,0,0,0,0,0,1,9.870000000000001,115.22999999999999,84.8,0,1.6666666545893722
S06089,Male,18,Bachelor,High,Yes,Moderate,2.49,92.2,8.03,2.8,60.6,0,No,49.6,1.85,Fail,F,1,0,0,1,2,1,0,0,0,0,0,1,10.52,229.57800000000003,76.4,1,1.124497987451815
S06090,Female,15,Master,Low,No,Moderate,4.67,64.3,6.81,5.2,77.1,1,No,56.6,1.92,Pass,D,0,0,1,2,0,1,1,0,0,0,1,0,11.48,300.281,70.69999999999999,3,1.1134903616413483
S06091,Female,16,High School,Medium,Yes,Moderate,1.83,76.1,6.34,1.3,100.0,1,No,53.4,2.42,Pass,D,1,0,1,0,1,1,1,0,0,0,1,0,8.17,139.263,88.05,1,0.7103825097793306
S06092,Female,15,Bachelor,Medium,Yes,Moderate,2.57,87.5,6.05,2.5,78.3,1,Yes,50.7,2.05,Pass,D,1,1,1,1,1,1,1,0,0,0,1,0,8.62,224.875,82.9,0,0.9727626421293283
S06093,Male,17,Bachelor,Medium,Yes,Quiet,4.42,69.2,7.19,0.4,75.3,1,No,88.9,3.27,Pass,B,1,0,0,1,1,2,1,0,1,0,0,0,11.61,305.86400000000003,72.25,1,0.09049773735181509
S06094,Male,17,High School,High,Yes,Noisy,3.41,88.6,7.41,1.0,75.2,2,Yes,73.0,2.66,Pass,C,1,1,0,0,2,0,1,0,0,1,0,0,10.82,302.126,81.9,0,0.29325513110482365
S06095,Male,17,Master,Medium,Yes,Moderate,1.54,78.4,8.34,0.4,73.0,1,Yes,51.2,2.16,Pass,D,1,1,0,2,1,1,1,0,0,0,1,0,9.879999999999999,120.73600000000002,75.7,0,0.2597402580536347
S06096,Male,15,Phd,Medium,No,Moderate,3.27,77.2,7.36,3.7,59.4,1,No,46.7,1.63,Fail,F,0,0,0,3,1,1,0,0,0,0,0,1,10.63,252.44400000000002,68.3,2,1.1314984674877724
S06097,Female,18,Bachelor,Medium,Yes,Moderate,2.82,90.1,6.65,3.4,45.5,1,No,32.3,1.55,Fail,F,1,0,1,1,1,1,0,0,0,0,0,1,9.47,254.08199999999997,67.8,1,1.2056737545898095
S06098,Male,18,High School,High,Yes,Noisy,3.06,86.7,8.37,1.8,68.4,0,No,32.2,1.17,Fail,F,1,0,0,0,2,0,0,0,0,0,0,1,11.43,265.302,77.55000000000001,1,0.5882352921953096
S06099,Male,17,Bachelor,Medium,Yes,Moderate,4.14,73.8,7.82,1.7,74.7,2,No,60.2,2.61,Pass,D,1,0,0,1,1,1,1,0,0,0,1,0,11.96,305.532,74.25,1,0.4106280183318164
S06100,Male,16,Master,Low,Yes,Quiet,3.29,96.2,6.31,4.0,88.3,4,No,45.6,2.05,Fail,F,1,0,0,2,0,2,0,0,0,0,0,1,9.6,316.498,92.25,2,1.2158054674291627
S06101,Female,15,Bachelor,Medium,Yes,Moderate,2.89,90.1,6.92,2.5,74.5,0,No,39.3,1.54,Fail,F,1,0,1,1,1,1,0,0,0,0,0,1,9.81,260.389,82.3,1,0.8650519001209277
S06102,Female,17,High School,High,Yes,Quiet,2.83,64.9,7.66,1.2,81.9,3,No,62.8,2.58,Pass,D,1,0,1,0,2,2,1,0,0,0,1,0,10.49,183.66700000000003,73.4,1,0.42402826705290364
S06103,Male,15,Bachelor,Medium,No,Noisy,4.29,82.0,7.3,4.1,62.3,1,No,46.4,1.43,Fail,F,0,0,0,1,1,0,0,0,0,0,0,1,11.59,351.78000000000003,72.15,2,0.9557109534831911
S06104,Male,15,High School,Medium,Yes,Moderate,2.14,88.7,5.99,2.3,54.3,1,No,40.9,1.47,Fail,F,1,0,0,0,1,1,0,0,0,0,0,1,8.13,189.818,71.5,1,1.074766350117914
S06105,Female,18,Master,Medium,Yes,Quiet,0.5,83.9,7.18,3.5,85.2,0,No,31.0,1.63,Fail,F,1,0,1,2,1,2,0,0,0,0,0,1,7.68,41.95,84.55000000000001,1,6.999999860000002
S06106,Female,17,High School,Low,Yes,Moderate,2.73,51.8,6.32,2.6,89.8,2,Yes,54.7,2.67,Pass,D,1,1,1,0,0,1,1,0,0,0,1,0,9.05,141.414,70.8,1,0.9523809488923776
S06107,Female,18,Bachelor,Low,Yes,Quiet,3.45,85.6,7.06,5.6,94.7,1,No,72.0,2.53,Pass,C,1,0,1,1,0,2,1,0,0,1,0,0,10.51,295.32,90.15,2,1.6231884010922073
S06108,Female,17,Master,Low,Yes,Moderate,2.5,92.6,5.7,2.2,98.1,3,No,61.3,2.72,Pass,D,1,0,1,2,0,1,1,0,0,0,1,0,8.2,231.5,95.35,2,0.8799999964800002
S06109,Female,15,High School,Medium,Yes,Quiet,2.37,84.2,6.11,0.0,99.8,2,No,67.5,2.51,Pass,C,1,0,1,0,1,2,1,0,0,1,0,0,8.48,199.554,92.0,1,0.0
S06110,Female,18,High School,Medium,Yes,Quiet,2.56,85.6,9.1,2.2,90.3,4,Yes,46.0,1.74,Fail,F,1,1,1,0,1,2,0,0,0,0,0,1,11.66,219.136,87.94999999999999,0,0.8593749966430665
S06111,Female,15,High School,High,Yes,Quiet,2.97,95.2,6.57,2.9,71.4,3,No,53.1,1.74,Pass,D,1,0,1,0,2,2,1,0,0,0,1,0,9.540000000000001,282.744,83.30000000000001,1,0.9764309731433299
S06112,Female,17,High School,High,No,Quiet,1.44,69.2,8.11,3.2,84.2,5,No,34.3,1.33,Fail,F,0,0,1,0,2,2,0,0,0,0,0,1,9.549999999999999,99.648,76.7,2,2.222222206790124
S06113,Male,16,High School,Medium,Yes,Quiet,3.79,92.4,6.87,3.7,75.2,1,No,45.7,1.32,Fail,F,1,0,0,0,1,2,0,0,0,0,0,1,10.66,350.196,83.80000000000001,1,0.9762532955771681
S06114,Male,18,Phd,Medium,Yes,Noisy,0.5,88.4,5.8,1.6,76.6,3,No,27.9,0.93,Fail,F,1,0,0,3,1,0,0,0,0,0,0,1,6.3,44.2,82.5,1,3.199999936000001
S06115,Male,18,Master,Low,Yes,Quiet,3.65,68.8,5.92,4.8,85.9,0,Yes,43.2,1.47,Fail,F,1,1,0,2,0,2,0,0,0,0,0,1,9.57,251.11999999999998,77.35,1,1.3150684895477576
S06116,Male,15,Master,Low,Yes,Quiet,3.38,92.0,6.21,3.9,99.0,3,No,58.6,2.68,Pass,D,1,0,0,2,0,2,1,0,0,0,1,0,9.59,310.96,95.5,2,1.1538461504324078
S06117,Male,15,Master,Low,Yes,Moderate,3.6,100.0,9.15,2.7,91.4,0,Yes,66.2,2.47,Pass,C,1,1,0,2,0,1,1,0,0,1,0,0,12.75,360.0,95.7,1,0.7499999979166667
S06118,Male,16,High School,Medium,Yes,Noisy,0.69,88.3,6.77,1.5,79.9,2,Yes,35.4,1.33,Fail,F,1,1,0,0,1,0,0,0,0,0,0,1,7.459999999999999,60.92699999999999,84.1,0,2.1739130119722754
S06119,Female,18,High School,Low,Yes,Moderate,3.35,90.5,7.18,5.4,81.5,0,No,46.6,1.89,Fail,F,1,0,1,0,0,1,0,0,0,0,0,1,10.53,303.175,86.0,2,1.6119402936957008
S06120,Female,17,High School,Low,No,Quiet,2.35,74.3,7.68,3.6,85.4,2,Yes,39.6,1.68,Fail,F,0,1,1,0,0,2,0,0,0,0,0,1,10.03,174.605,79.85,2,1.5319148870982346
S06121,Male,17,Master,Medium,Yes,Moderate,4.92,78.8,7.5,1.8,97.7,1,No,56.3,1.94,Pass,D,1,0,0,2,1,1,1,0,0,0,1,0,12.42,387.69599999999997,88.25,1,0.3658536577929804
S06122,Male,18,Bachelor,Medium,Yes,Quiet,3.43,74.8,7.86,4.6,100.0,3,No,47.1,1.91,Fail,F,1,0,0,1,1,2,0,0,0,0,0,1,11.290000000000001,256.564,87.4,1,1.341107867810181
S06123,Female,18,High School,Medium,No,Noisy,1.59,89.0,6.47,2.8,81.9,1,No,38.3,1.3,Fail,F,0,0,1,0,1,0,0,0,0,0,0,1,8.06,141.51000000000002,85.45,2,1.7610062782326648
S06124,Female,18,High School,Medium,Yes,Noisy,0.97,79.8,5.82,4.8,76.9,2,No,34.6,1.69,Fail,F,1,0,1,0,1,0,0,0,0,0,0,1,6.79,77.40599999999999,78.35,1,4.948453557232437
S06125,Female,16,Bachelor,Low,Yes,Moderate,2.26,79.2,6.06,1.2,82.4,1,Yes,44.9,2.04,Fail,F,1,1,1,1,0,1,0,0,0,0,0,1,8.32,178.992,80.80000000000001,1,0.5309734489779936
S06126,Male,17,Bachelor,Low,No,Quiet,3.97,92.0,5.47,2.2,95.5,3,No,52.6,2.24,Pass,D,0,0,0,1,0,2,1,0,0,0,1,0,9.44,365.24,93.75,3,0.5541561698887754
S06127,Female,17,Master,Low,Yes,Quiet,4.38,100.0,6.48,4.6,87.8,0,No,66.6,2.19,Pass,C,1,0,1,2,0,2,1,0,0,1,0,0,10.86,438.0,93.9,2,1.0502283081045016
S06128,Male,15,High School,Low,Yes,Noisy,3.22,84.1,4.0,1.5,72.3,0,Yes,51.2,1.88,Pass,D,1,1,0,0,0,0,1,0,0,0,1,0,7.220000000000001,270.802,78.19999999999999,1,0.46583850787006675
S06129,Male,15,Master,Medium,Yes,Moderate,3.1,69.3,7.72,2.1,80.2,3,No,36.9,1.68,Fail,F,1,0,0,2,1,1,0,0,0,0,0,1,10.82,214.82999999999998,74.75,1,0.677419352653486
S06130,Female,18,Bachelor,Medium,Yes,Quiet,2.6,85.4,7.57,0.0,80.2,4,No,57.3,2.21,Pass,D,1,0,1,1,1,2,1,0,0,0,1,0,10.17,222.04000000000002,82.80000000000001,1,0.0
S06131,Female,15,Bachelor,Medium,No,Quiet,2.97,86.9,6.02,3.1,70.3,3,No,44.7,1.81,Fail,F,0,0,1,1,1,2,0,0,0,0,0,1,8.99,258.093,78.6,2,1.0437710402566631
S06132,Male,16,Master,Medium,Yes,Moderate,4.46,93.3,5.62,4.2,70.1,2,No,60.7,2.62,Pass,D,1,0,0,2,1,1,1,0,0,0,1,0,10.08,416.118,81.69999999999999,1,0.9417040337629955
S06133,Female,17,Master,High,Yes,Noisy,2.58,81.8,8.53,1.1,61.9,1,No,50.3,2.26,Pass,D,1,0,1,2,2,0,1,0,0,0,1,0,11.11,211.044,71.85,1,0.4263565874947419
S06134,Female,17,High School,Low,Yes,Moderate,3.79,93.8,7.97,3.2,77.8,1,Yes,60.2,2.33,Pass,D,1,1,1,0,0,1,1,0,0,0,1,0,11.76,355.502,85.8,1,0.8443271745532265
S06135,Male,15,High School,Low,Yes,Quiet,2.37,92.3,6.74,1.7,97.0,3,No,39.4,1.57,Fail,F,1,0,0,0,0,2,0,0,0,0,0,1,9.11,218.751,94.65,2,0.7172995750324912
S06136,Female,18,Bachelor,Medium,Yes,Moderate,4.22,82.0,6.32,0.2,95.3,3,Yes,61.9,2.64,Pass,D,1,1,1,1,1,1,1,0,0,0,1,0,10.54,346.03999999999996,88.65,0,0.04739336481660341
S06137,Male,15,Bachelor,Medium,No,Quiet,3.69,93.2,7.04,2.0,79.6,1,No,61.1,1.99,Pass,D,0,0,0,1,1,2,1,0,0,0,1,0,10.73,343.908,86.4,2,0.5420054185853512
S06138,Male,18,Bachelor,Medium,Yes,Noisy,4.17,94.3,5.56,1.6,100.0,3,No,57.1,2.45,Pass,D,1,0,0,1,1,0,1,0,0,0,1,0,9.73,393.231,97.15,1,0.38369304464342197
S06139,Female,16,Master,Medium,Yes,Quiet,5.26,74.1,7.29,2.7,79.2,5,Yes,68.4,2.6,Pass,C,1,1,1,2,1,2,1,0,0,1,0,0,12.55,389.76599999999996,76.65,0,0.5133079838150039
S06140,Male,17,High School,Low,Yes,Moderate,0.5,94.6,5.8,2.0,74.9,0,No,34.6,1.0,Fail,F,1,0,0,0,0,1,0,0,0,0,0,1,6.3,47.3,84.75,2,3.9999999200000014
S06141,Male,16,Bachelor,Medium,Yes,Quiet,3.9,83.8,4.61,4.5,50.3,2,No,55.5,2.28,Pass,D,1,0,0,1,1,2,1,0,0,0,1,0,8.51,326.82,67.05,1,1.153846150887574
S06142,Female,17,High School,Low,Yes,Quiet,3.56,82.5,6.19,1.7,83.0,2,No,53.9,2.35,Pass,D,1,0,1,0,0,2,1,0,0,0,1,0,9.75,293.7,82.75,2,0.4775280885462694
S06143,Female,16,Master,Medium,Yes,Moderate,3.54,83.9,5.98,2.3,66.6,2,Yes,46.0,1.78,Fail,F,1,1,1,2,1,1,0,0,0,0,0,1,9.52,297.00600000000003,75.25,0,0.6497175122889335
S06144,Female,15,Phd,High,Yes,Noisy,3.29,97.4,8.81,2.9,100.0,2,No,70.7,2.7,Pass,C,1,0,1,3,2,0,1,0,0,1,0,0,12.100000000000001,320.446,98.7,1,0.881458963886143
S06145,Male,16,Bachelor,Low,Yes,Quiet,3.29,97.4,8.67,2.4,61.3,1,No,50.2,1.86,Pass,D,1,0,0,1,0,2,1,0,0,0,1,0,11.96,320.446,79.35,2,0.7294832804574976
S06146,Male,16,High School,Low,Yes,Moderate,3.4,89.8,5.88,1.7,99.3,2,No,54.3,1.77,Pass,D,1,0,0,0,0,1,1,0,0,0,1,0,9.28,305.32,94.55,2,0.4999999985294118
S06147,Female,15,Master,Low,Yes,Moderate,4.09,87.7,6.9,2.6,83.1,1,No,64.5,2.26,Pass,D,1,0,1,2,0,1,1,0,0,0,1,0,10.99,358.693,85.4,2,0.6356968199616215
S06148,Male,17,Bachelor,Low,Yes,Moderate,3.99,84.0,6.34,3.3,62.8,2,No,50.9,2.02,Pass,D,1,0,0,1,0,1,1,0,0,0,1,0,10.33,335.16,73.4,2,0.827067667100081
S06149,Female,17,High School,Medium,No,Moderate,2.97,100.0,8.84,3.8,55.1,3,No,34.2,1.4,Fail,F,0,0,1,0,1,1,0,0,0,0,0,1,11.81,297.0,77.55,2,1.279461275153329
S06150,Female,15,Master,Medium,Yes,Quiet,2.78,78.2,5.18,0.0,85.6,2,No,37.9,2.02,Fail,F,1,0,1,2,1,2,0,0,0,0,0,1,7.959999999999999,217.396,81.9,1,0.0
S06151,Male,16,Phd,High,Yes,Moderate,3.02,80.5,7.47,3.3,66.2,1,No,51.7,2.15,Pass,D,1,0,0,3,2,1,1,0,0,0,1,0,10.49,243.11,73.35,1,1.0927152281698171
S06152,Female,16,Bachelor,Medium,Yes,Noisy,2.5,88.0,8.28,1.5,50.4,3,Yes,52.7,2.49,Pass,D,1,1,1,1,1,0,1,0,0,0,1,0,10.78,220.0,69.2,0,0.5999999976
S06153,Male,16,Bachelor,Low,Yes,Noisy,5.14,75.9,6.45,4.2,100.0,7,No,51.7,1.98,Pass,D,1,0,0,1,0,0,1,0,0,0,1,0,11.59,390.12600000000003,87.95,2,0.8171206209783647
S06154,Male,18,High School,Low,Yes,Moderate,1.48,95.5,7.02,3.9,93.0,0,No,39.4,1.77,Fail,F,1,0,0,0,0,1,0,0,0,0,0,1,8.5,141.34,94.25,2,2.6351351173301683
S06155,Female,17,Bachelor,Low,Yes,Noisy,3.9,70.3,8.05,3.9,62.8,3,No,58.4,2.31,Pass,D,1,0,1,1,0,0,1,0,0,0,1,0,11.950000000000001,274.16999999999996,66.55,2,0.9999999974358974
S06156,Male,16,Bachelor,Low,Yes,Quiet,3.89,77.9,5.89,1.6,52.7,1,Yes,46.6,1.79,Fail,F,1,1,0,1,0,2,0,0,0,0,0,1,9.78,303.031,65.30000000000001,1,0.411311052927221
S06157,Female,17,High School,Medium,Yes,Moderate,2.36,81.0,7.64,0.4,97.7,3,Yes,47.5,2.14,Fail,F,1,1,1,0,1,1,0,0,0,0,0,1,10.0,191.16,89.35,0,0.1694915247055444
S06158,Male,16,High School,Low,Yes,Moderate,3.36,75.0,5.45,4.4,59.7,2,No,27.3,0.86,Fail,F,1,0,0,0,0,1,0,0,0,0,0,1,8.81,252.0,67.35,2,1.3095238056264173
S06159,Male,15,High School,High,Yes,Quiet,4.52,95.4,5.4,4.3,81.5,3,No,64.8,2.79,Pass,D,1,0,0,0,2,2,1,0,0,0,1,0,9.92,431.20799999999997,88.45,1,0.951327431523612
S06160,Male,15,High School,Medium,Yes,Noisy,2.6,71.9,7.85,0.0,86.6,1,No,54.0,2.5,Pass,D,1,0,0,0,1,0,1,0,0,0,1,0,10.45,186.94000000000003,79.25,1,0.0
S06161,Female,17,Bachelor,Medium,No,Quiet,4.57,75.4,6.03,4.6,72.3,3,No,60.9,2.2,Pass,D,0,0,1,1,1,2,1,0,0,0,1,0,10.600000000000001,344.57800000000003,73.85,2,1.006564549219771
S06162,Male,17,Bachelor,Medium,Yes,Quiet,4.34,78.2,7.18,3.0,65.3,1,No,48.7,1.93,Fail,F,1,0,0,1,1,2,0,0,0,0,0,1,11.52,339.388,71.75,1,0.6912442380386078
