student_id,gender,age,parental_education,family_income,internet_access,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail,grade_category,gender_encoded,internet_access_encoded,tutoring_encoded,pass_fail_encoded,parental_education_encoded,family_income_encoded,grade_category_encoded,study_environment_Moderate,study_environment_Noisy,study_environment_Quiet,avg_subject_score,study_efficiency,engagement_score,academic_risk,sleep_quality,total_learning_hours,subject_score_range
S06211,Male,17,PhD,Medium,Yes,0.5,71.6,5.76,6.3,64.5,53.5,2,No,26.9,20.0,21.5,17.6,21.8,0.9,Fail,F,1,1,0,0,3,1,0,0,1,0,21.5,0.078125,63.2,1,0,1.5,9.299999999999997
S06212,Male,16,High School,Medium,Yes,3.33,66.7,9.17,2.1,89.8,53.1,3,No,36.2,48.3,42.7,61.2,46.1,1.74,Fail,F,1,1,0,0,0,1,0,0,0,1,47.1,1.5136363636363634,69.86666666666666,0,1,4.83,25.0
S06213,Male,17,Bachelor,Medium,Yes,3.31,78.5,8.12,1.6,75.1,64.2,2,No,41.0,62.1,48.1,34.7,43.3,2.34,Fail,F,1,1,0,0,1,1,0,0,0,1,46.474999999999994,1.9470588235294115,72.6,0,2,4.3100000000000005,27.4
S06214,Male,15,Bachelor,Low,Yes,1.66,81.0,7.56,2.7,85.6,57.0,0,No,33.4,50.9,52.5,43.5,41.4,1.49,Fail,F,1,1,0,0,1,0,0,1,0,0,45.075,0.5928571428571427,74.53333333333333,1,2,1.66,19.1
S06215,Female,16,High School,Medium,Yes,2.67,84.2,7.05,2.3,64.7,88.0,4,No,49.4,52.2,36.5,36.3,43.6,1.56,Fail,F,0,1,0,0,0,1,0,0,0,1,43.599999999999994,1.1125,78.96666666666667,0,2,4.67,15.900000000000006
S06216,Male,18,Bachelor,Medium,No,3.45,84.7,7.14,1.4,79.6,96.2,3,Yes,50.1,36.3,51.7,46.9,46.5,1.89,Fail,F,1,0,1,0,1,1,0,0,0,1,46.25000000000001,2.3000000000000003,86.83333333333333,0,2,4.95,15.400000000000006
S06217,Female,16,High School,Medium,Yes,0.87,78.8,7.63,0.0,100.0,64.0,2,No,44.7,50.9,37.0,51.2,52.4,2.6,Pass,D,0,1,0,1,0,1,1,0,0,1,45.95,8.7,80.93333333333334,0,2,1.87,14.200000000000003
S06218,Female,16,Bachelor,Medium,Yes,1.46,74.5,8.44,3.6,98.6,77.7,2,No,40.0,43.9,35.7,30.3,35.3,1.66,Fail,F,0,1,0,0,1,1,0,0,0,1,37.475,0.39459459459459456,83.6,1,2,2.46,13.599999999999998
S06219,Male,15,PhD,Medium,Yes,2.81,89.2,6.29,1.2,68.1,76.1,1,No,36.5,27.7,26.9,17.3,24.7,0.98,Fail,F,1,1,0,0,3,1,0,0,1,0,27.099999999999998,2.1615384615384614,77.8,0,1,3.31,19.2
S06220,Male,16,Master,Medium,Yes,2.0,76.0,7.11,1.0,75.9,63.2,3,No,41.5,31.2,50.2,37.4,39.5,1.85,Fail,F,1,1,0,0,2,1,0,1,0,0,40.075,1.8181818181818181,71.7,0,2,3.5,19.000000000000004
S06221,Male,16,Master,Medium,Yes,2.44,92.8,6.63,1.3,92.2,79.3,0,No,51.9,50.7,64.6,60.4,55.7,2.2,Pass,D,1,1,0,1,2,1,1,0,0,1,56.9,1.7428571428571427,88.1,0,1,2.44,13.899999999999991
S06222,Male,16,High School,Medium,Yes,2.98,70.2,5.94,0.3,81.3,82.4,0,Yes,35.2,50.8,62.2,54.5,50.6,1.88,Pass,D,1,1,1,1,0,1,1,0,0,1,50.675,7.449999999999999,77.96666666666668,0,0,2.98,27.0
S06223,Female,18,High School,Medium,Yes,1.91,77.5,6.39,3.5,85.3,45.0,1,No,32.8,39.0,30.4,21.4,35.4,1.49,Fail,F,0,1,0,0,0,1,0,0,0,1,30.9,0.5305555555555556,69.26666666666668,1,1,2.41,17.6
S06224,Female,16,Bachelor,Medium,Yes,2.97,100.0,7.22,3.3,100.0,52.3,1,No,47.4,61.7,55.8,50.7,54.0,2.23,Pass,D,0,1,0,1,1,1,1,0,0,1,53.89999999999999,0.873529411764706,84.10000000000001,0,2,3.47,14.300000000000004
S06225,Female,17,High School,Low,Yes,3.36,100.0,6.7,2.8,83.3,65.6,2,No,47.7,50.4,48.6,54.4,49.1,1.51,Fail,F,0,1,0,0,0,0,0,1,0,0,50.275,1.1586206896551725,82.96666666666667,0,1,4.359999999999999,6.699999999999996
S06226,Male,16,Master,Low,Yes,3.93,71.4,7.03,3.6,71.1,65.2,2,Yes,59.7,41.3,61.3,47.0,51.1,1.88,Pass,D,1,1,1,1,2,0,1,0,0,1,52.325,1.0621621621621622,69.23333333333333,0,2,4.93,20.0
S06227,Female,15,High School,High,Yes,1.51,97.1,7.72,3.1,98.8,71.2,3,No,28.9,28.5,52.6,36.9,34.8,1.29,Fail,F,0,1,0,0,0,2,0,1,0,0,36.725,0.471875,89.03333333333335,1,2,3.01,24.1
S06228,Male,16,Master,Medium,Yes,2.25,100.0,8.16,3.4,67.7,56.2,2,No,48.7,47.8,55.9,63.9,53.9,1.88,Pass,D,1,1,0,1,2,1,1,0,1,0,54.075,0.6428571428571429,74.63333333333333,0,2,3.25,16.1
S06229,Male,16,High School,Medium,Yes,3.71,95.6,9.65,5.2,79.7,54.4,2,Yes,66.1,63.6,48.8,71.2,63.9,2.39,Pass,D,1,1,1,1,0,1,1,0,0,1,62.425,0.7000000000000001,76.56666666666668,0,1,4.71,22.400000000000006
S06230,Male,18,Master,Low,Yes,1.22,84.3,7.77,4.0,71.3,64.6,2,No,23.6,26.9,33.6,29.7,30.1,1.15,Fail,F,1,1,0,0,2,0,0,0,0,1,28.45,0.29756097560975614,73.4,1,2,2.2199999999999998,10.0
S06231,Male,17,High School,High,No,3.13,65.7,6.38,2.8,62.1,52.5,3,No,47.7,55.9,49.5,49.0,51.1,1.92,Pass,D,1,0,0,1,0,2,1,0,1,0,50.525,1.0793103448275863,60.099999999999994,0,1,4.63,8.199999999999996
S06232,Male,16,High School,Medium,No,3.03,85.8,8.1,1.1,78.5,87.9,0,Yes,50.2,52.2,40.2,54.8,51.6,1.77,Pass,D,1,0,1,1,0,1,1,0,1,0,49.35000000000001,2.5249999999999995,84.06666666666668,0,2,3.03,14.599999999999994
S06233,Female,17,Bachelor,High,Yes,0.5,89.1,6.68,0.1,80.9,85.6,3,No,40.8,41.6,35.5,46.3,40.4,1.16,Fail,F,0,1,0,0,1,2,0,0,1,0,41.05,2.5,85.2,1,1,2.0,10.799999999999997
S06234,Female,15,High School,High,Yes,2.41,87.4,6.3,0.0,76.2,79.2,4,No,44.9,41.3,49.2,45.8,47.0,2.06,Fail,F,0,1,0,0,0,2,0,1,0,0,45.3,24.1,80.93333333333334,0,1,4.41,7.900000000000006
S06235,Male,18,Bachelor,High,Yes,3.4,89.8,7.62,3.9,95.0,85.3,1,No,64.0,68.3,58.4,56.2,61.4,2.16,Pass,D,1,1,0,1,1,2,1,0,1,0,61.72500000000001,0.85,90.03333333333332,0,2,3.9,12.099999999999994
S06236,Female,17,Bachelor,High,Yes,2.75,76.9,8.41,1.7,68.6,63.6,3,Yes,52.4,39.8,51.1,20.1,41.6,1.53,Fail,F,0,1,1,0,1,2,0,0,1,0,40.849999999999994,1.5277777777777777,69.7,0,2,4.25,32.3
S06237,Male,18,High School,Low,Yes,2.43,80.2,6.39,2.6,85.4,63.4,1,Yes,37.7,34.4,43.9,40.2,36.0,1.71,Fail,F,1,1,1,0,0,0,0,1,0,0,39.05,0.9,76.33333333333333,0,1,2.93,9.5
S06238,Male,16,Master,High,Yes,3.19,61.1,7.32,1.1,61.8,76.0,1,Yes,48.7,55.3,46.8,43.8,50.4,1.87,Pass,D,1,1,1,1,2,2,1,1,0,0,48.650000000000006,2.6583333333333328,66.3,0,2,3.69,11.5
S06239,Male,15,Bachelor,Low,Yes,4.19,93.9,7.46,5.8,100.0,81.6,5,No,61.4,48.4,56.4,58.5,56.8,2.06,Pass,D,1,1,0,1,1,0,1,0,0,1,56.175,0.7101694915254239,91.83333333333333,0,2,6.69,13.0
S06240,Female,18,Bachelor,High,Yes,3.65,76.0,6.05,0.0,70.2,75.4,0,No,31.2,46.9,53.9,38.1,44.9,2.01,Fail,F,0,1,0,0,1,2,0,1,0,0,42.525,36.5,73.86666666666667,0,1,3.65,22.7
S06241,Male,16,Bachelor,Low,Yes,2.09,82.5,5.57,2.7,55.7,74.4,2,No,25.6,35.6,40.3,36.7,35.2,1.48,Fail,F,1,1,0,0,1,0,0,0,0,1,34.55,0.7464285714285713,70.86666666666667,0,0,3.09,14.699999999999996
S06242,Male,17,Bachelor,Medium,Yes,1.25,87.5,5.6,2.0,76.5,75.3,2,No,31.9,23.8,37.7,34.8,33.3,1.37,Fail,F,1,1,0,0,1,1,0,0,0,1,32.05,0.5952380952380952,79.76666666666668,1,0,2.25,13.900000000000002
S06243,Female,15,High School,Low,Yes,3.62,79.4,8.28,2.5,83.4,84.6,3,No,45.7,56.5,58.5,50.9,53.2,2.24,Pass,D,0,1,0,1,0,0,1,0,0,1,52.9,1.3923076923076922,82.46666666666668,0,2,5.12,12.799999999999997
S06244,Female,15,High School,Medium,Yes,1.59,74.3,6.54,2.0,93.2,86.4,3,Yes,22.7,27.9,23.6,41.5,25.5,1.31,Fail,F,0,1,1,0,0,1,0,0,0,1,28.924999999999997,0.7571428571428571,84.63333333333334,1,1,3.09,18.8
S06245,Female,17,Bachelor,Low,Yes,2.37,87.6,6.37,1.2,96.1,66.5,1,No,38.9,29.9,47.5,40.0,37.6,0.97,Fail,F,0,1,0,0,1,0,0,1,0,0,39.075,1.823076923076923,83.39999999999999,0,1,2.87,17.6
S06246,Male,17,Bachelor,Medium,Yes,3.24,67.2,7.32,0.8,89.3,79.4,2,No,57.8,66.8,51.1,69.7,61.4,2.38,Pass,D,1,1,0,1,1,1,1,1,0,0,61.349999999999994,3.6,78.63333333333333,0,2,4.24,18.6
S06247,Male,15,High School,High,Yes,4.38,92.7,8.3,5.6,92.6,38.2,0,No,67.6,53.1,47.7,61.6,58.3,2.55,Pass,D,1,1,0,1,0,2,1,0,0,1,57.49999999999999,0.768421052631579,74.5,0,2,4.38,19.89999999999999
S06248,Female,18,Bachelor,Medium,Yes,4.54,91.6,5.84,2.1,96.6,45.1,1,Yes,72.1,72.3,73.7,71.7,73.1,2.93,Pass,C,0,1,1,1,1,1,2,1,0,0,72.44999999999999,2.0636363636363635,77.76666666666667,0,0,5.04,2.0
S06249,Male,15,Bachelor,Low,Yes,3.07,79.5,5.11,3.0,83.7,64.7,2,Yes,49.7,58.7,60.5,55.4,51.0,1.9,Pass,D,1,1,1,1,1,0,1,1,0,0,56.075,0.9903225806451612,75.96666666666665,0,0,4.07,10.799999999999997
S06250,Female,17,High School,Medium,Yes,2.39,80.1,8.48,0.1,68.6,60.4,6,No,61.7,47.6,50.6,60.6,59.2,2.8,Pass,D,0,1,0,1,0,1,1,1,0,0,55.125,11.95,69.69999999999999,0,2,5.390000000000001,14.100000000000001
S06251,Female,18,High School,Low,No,1.56,75.1,7.51,0.0,81.3,96.3,1,No,28.8,41.5,34.8,41.4,34.4,1.45,Fail,F,0,0,0,0,0,0,0,0,0,1,36.625,15.6,84.23333333333332,1,2,2.06,12.7
S06252,Male,16,Bachelor,Medium,Yes,5.35,81.2,5.93,1.5,69.3,65.6,3,No,63.3,54.3,62.6,75.0,64.0,2.49,Pass,D,1,1,0,1,1,1,1,0,1,0,63.8,3.3437499999999996,72.03333333333332,0,0,6.85,20.700000000000003
S06253,Male,15,High School,High,Yes,2.65,83.0,6.56,3.8,95.7,75.6,0,No,47.3,70.3,72.0,53.1,58.7,2.27,Pass,D,1,1,0,1,0,2,1,1,0,0,60.675,0.6794871794871795,84.76666666666665,0,1,2.65,24.700000000000003
S06254,Female,17,High School,Medium,No,3.81,81.8,6.0,2.5,98.0,73.2,5,No,44.1,51.3,63.5,54.0,53.4,2.3,Pass,D,0,0,0,1,0,1,1,0,1,0,53.225,1.4653846153846153,84.33333333333334,0,1,6.3100000000000005,19.4
S06255,Female,16,High School,Low,Yes,3.24,99.5,7.64,1.7,98.9,48.9,5,No,55.0,58.4,76.2,66.1,67.2,2.97,Pass,C,0,1,0,1,0,0,2,0,0,1,63.925000000000004,1.8,82.43333333333332,0,2,5.74,21.200000000000003
S06256,Female,15,PhD,Medium,No,2.41,67.5,8.02,3.1,62.7,74.4,3,Yes,57.4,58.4,60.7,74.5,65.0,2.55,Pass,D,0,0,1,1,3,1,1,0,0,1,62.75,0.753125,68.2,0,2,3.91,17.1
S06257,Female,15,Bachelor,High,Yes,2.35,75.9,7.67,1.7,95.9,70.5,1,No,54.3,62.5,56.2,57.0,56.8,2.68,Pass,D,0,1,0,1,1,2,1,0,0,1,57.5,1.3055555555555556,80.76666666666667,0,2,2.85,8.200000000000003
S06258,Male,18,High School,Low,Yes,1.34,92.3,7.17,4.6,71.4,93.5,1,Yes,51.9,41.3,47.2,46.5,48.3,1.73,Fail,F,1,1,1,0,0,0,0,0,0,1,46.724999999999994,0.2851063829787235,85.73333333333333,1,2,1.84,10.600000000000001
S06259,Female,17,High School,Medium,Yes,4.35,100.0,7.38,4.6,85.5,61.7,4,No,52.0,48.1,46.2,50.4,47.9,2.12,Fail,F,0,1,0,0,0,1,0,0,0,1,49.175000000000004,0.9255319148936171,82.39999999999999,0,2,6.35,5.799999999999997
S06260,Female,16,Bachelor,Medium,Yes,2.86,76.4,6.26,1.6,92.4,79.3,0,No,73.8,57.3,59.3,67.5,64.3,2.6,Pass,D,0,1,0,1,1,1,1,0,1,0,64.475,1.6823529411764704,82.69999999999999,0,1,2.86,16.5
S06261,Female,15,Bachelor,Medium,Yes,4.72,95.1,6.56,1.3,58.4,78.7,0,No,56.3,66.0,69.2,61.7,59.9,2.34,Pass,D,0,1,0,1,1,1,1,1,0,0,63.3,3.371428571428571,77.4,0,1,4.72,12.900000000000006
S06262,Male,18,Master,High,Yes,2.46,73.5,7.01,2.4,92.9,57.3,2,Yes,38.9,38.1,36.6,39.3,40.1,1.55,Fail,F,1,1,1,0,2,2,0,0,0,1,38.224999999999994,0.984,74.56666666666666,0,2,3.46,2.6999999999999957
S06263,Male,16,Master,Medium,Yes,2.64,81.1,6.72,3.1,56.8,34.8,1,Yes,30.1,33.1,32.5,30.8,32.6,1.21,Fail,F,1,1,1,0,2,1,0,1,0,0,31.625,0.825,57.56666666666666,0,1,3.14,3.0
S06264,Female,16,Bachelor,Medium,Yes,1.64,85.1,7.0,2.1,77.0,70.5,1,No,50.4,53.0,41.1,47.4,46.3,1.84,Fail,F,0,1,0,0,1,1,0,0,0,1,47.975,0.7454545454545454,77.53333333333333,1,2,2.1399999999999997,11.899999999999999
S06265,Male,15,High School,Medium,Yes,2.63,78.1,5.38,4.1,94.6,88.7,2,Yes,34.8,38.0,43.5,32.6,40.4,1.92,Fail,F,1,1,1,0,0,1,0,0,0,1,37.225,0.6261904761904763,87.13333333333333,0,0,3.63,10.899999999999999
S06266,Male,16,Master,Low,Yes,1.51,80.8,7.88,2.9,99.9,74.7,2,No,55.3,72.0,60.2,62.6,61.6,2.66,Pass,D,1,1,0,1,2,0,1,1,0,0,62.525,0.5033333333333333,85.13333333333333,0,2,2.51,16.700000000000003
S06267,Male,15,PhD,Low,Yes,3.48,71.4,5.93,4.1,92.1,83.7,3,No,46.5,53.0,33.1,38.8,44.3,1.76,Fail,F,1,1,0,0,3,0,0,1,0,0,42.849999999999994,0.8285714285714287,82.39999999999999,0,0,4.98,19.9
S06268,Female,18,Bachelor,Medium,Yes,3.13,91.7,4.89,0.8,71.5,60.5,1,No,38.1,46.4,16.4,41.4,33.8,1.31,Fail,F,0,1,0,0,1,1,0,1,0,0,35.575,3.4777777777777774,74.56666666666666,0,0,3.63,30.0
S06269,Female,18,Bachelor,Low,Yes,4.77,76.0,6.28,1.6,71.0,81.6,3,No,39.2,66.1,46.6,57.3,51.5,2.13,Pass,D,0,1,0,1,1,0,1,0,0,1,52.3,2.805882352941176,76.2,0,1,6.27,26.89999999999999
S06270,Male,16,High School,High,Yes,1.25,78.4,6.78,3.3,77.9,43.0,2,Yes,38.4,27.5,38.9,31.4,36.6,1.46,Fail,F,1,1,1,0,0,2,0,0,0,1,34.050000000000004,0.36764705882352944,66.43333333333334,1,1,2.25,11.399999999999999
S06271,Female,15,High School,Low,Yes,4.46,77.2,9.02,2.6,80.8,78.7,2,No,58.3,56.9,54.4,64.4,58.3,2.33,Pass,D,0,1,0,1,0,0,1,0,1,0,58.5,1.6518518518518517,78.9,0,1,5.46,10.000000000000007
S06272,Female,17,Bachelor,Low,Yes,1.83,77.7,6.51,2.2,93.1,45.1,2,No,36.8,32.4,36.5,49.6,37.0,1.38,Fail,F,0,1,0,0,1,0,0,0,1,0,38.824999999999996,0.7956521739130434,71.96666666666665,1,1,2.83,17.200000000000003
S06273,Male,18,Master,Medium,Yes,3.41,86.4,7.21,1.7,79.0,79.0,0,Yes,42.8,35.7,64.6,44.7,48.3,2.09,Fail,F,1,1,1,0,2,1,0,0,0,1,46.95,1.8944444444444444,81.46666666666667,0,2,3.41,28.89999999999999
S06274,Male,15,Bachelor,Low,Yes,1.63,85.6,7.32,2.6,73.1,61.6,4,No,36.4,22.6,40.3,24.3,28.8,0.96,Fail,F,1,1,0,0,1,0,0,1,0,0,30.9,0.6037037037037036,73.43333333333332,1,2,3.63,17.699999999999996
S06275,Female,15,Master,Medium,Yes,3.24,100.0,5.49,4.6,74.6,82.7,2,No,66.0,59.7,46.6,66.2,62.2,2.43,Pass,D,0,1,0,1,2,1,1,0,0,1,59.625,0.6893617021276597,85.76666666666667,0,0,4.24,19.6
S06276,Male,15,High School,Medium,Yes,0.5,82.5,6.89,0.0,97.0,69.4,2,No,54.5,45.3,35.8,38.3,44.3,2.03,Fail,F,1,1,0,0,0,1,0,0,0,1,43.474999999999994,5.0,82.96666666666667,0,1,1.5,18.700000000000003
S06277,Female,16,High School,Medium,Yes,2.2,84.0,6.74,2.3,80.8,86.5,1,No,35.3,40.2,41.7,33.0,35.2,1.23,Fail,F,0,1,0,0,0,1,0,1,0,0,37.55,0.9166666666666667,83.76666666666667,0,1,2.7,8.700000000000003
S06278,Female,17,Bachelor,High,Yes,3.13,98.4,7.08,2.3,100.0,76.5,1,No,44.4,50.7,60.1,65.5,52.7,2.61,Pass,D,0,1,0,1,1,2,1,1,0,0,55.175,1.3041666666666667,91.63333333333334,0,2,3.63,21.1
S06279,Male,16,High School,Medium,Yes,5.11,87.2,7.42,0.9,94.3,71.3,4,No,68.3,62.6,59.3,76.8,71.1,2.92,Pass,C,1,1,0,1,0,1,2,0,1,0,66.75,5.11,84.26666666666667,0,2,7.11,17.5
S06280,Female,18,Bachelor,Low,No,0.5,84.0,7.85,2.3,72.2,87.8,3,Yes,31.3,36.9,41.7,23.0,30.6,1.07,Fail,F,0,0,1,0,1,0,0,1,0,0,33.225,0.20833333333333334,81.33333333333333,1,2,2.0,18.700000000000003
S06281,Female,16,High School,High,Yes,3.0,83.7,6.14,0.0,73.3,76.7,4,Yes,64.0,72.2,56.4,51.0,63.8,2.73,Pass,D,0,1,1,1,0,2,1,1,0,0,60.9,30.0,77.9,0,1,5.0,21.200000000000003
S06282,Male,15,Master,Medium,Yes,2.38,86.9,7.48,1.6,78.4,96.1,2,No,47.9,58.6,56.1,71.5,57.6,2.4,Pass,D,1,1,0,1,2,1,1,0,0,1,58.525,1.3999999999999997,87.13333333333333,0,2,3.38,23.6
S06283,Male,16,Master,Medium,Yes,0.7,94.7,6.27,2.1,77.9,69.5,4,No,18.4,35.3,40.7,29.9,33.0,1.54,Fail,F,1,1,0,0,2,1,0,1,0,0,31.075000000000003,0.3181818181818181,80.69999999999999,1,1,2.7,22.300000000000004
S06284,Male,15,Bachelor,Medium,Yes,1.65,98.5,6.09,2.5,97.3,66.9,3,Yes,49.3,49.0,44.3,47.0,46.0,1.77,Fail,F,1,1,1,0,1,1,0,0,1,0,47.4,0.6346153846153846,87.56666666666666,1,1,3.15,5.0
S06285,Female,17,High School,Low,Yes,2.43,95.3,8.75,5.3,71.9,56.5,0,No,39.3,43.7,44.1,31.8,43.3,2.16,Fail,F,0,1,0,0,0,0,0,1,0,0,39.725,0.45000000000000007,74.56666666666666,0,2,2.43,12.3
S06286,Male,16,Bachelor,High,Yes,3.56,89.7,5.19,1.3,81.7,61.7,3,No,78.8,67.1,72.9,80.1,72.7,2.42,Pass,C,1,1,0,1,1,2,2,0,0,1,74.725,2.5428571428571427,77.7,0,0,5.0600000000000005,13.0
S06287,Male,16,PhD,Medium,Yes,3.11,87.1,6.48,0.5,85.0,66.4,1,No,48.8,43.7,41.4,32.4,38.3,1.75,Fail,F,1,1,0,0,3,1,0,0,1,0,41.575,5.183333333333334,79.5,0,1,3.61,16.4
S06288,Male,16,Bachelor,Medium,Yes,1.43,100.0,7.22,4.0,90.6,59.6,4,Yes,27.5,23.3,28.4,31.1,25.6,1.14,Fail,F,1,1,1,0,1,1,0,0,0,1,27.574999999999996,0.3487804878048781,83.39999999999999,1,2,3.4299999999999997,7.800000000000001
S06289,Male,15,High School,Low,Yes,0.8,80.3,6.4,0.0,87.1,79.6,2,Yes,47.4,46.7,51.7,48.3,50.0,2.29,Pass,F,1,1,1,1,0,0,0,1,0,0,48.525000000000006,8.0,82.33333333333333,0,1,1.8,5.0
S06290,Female,15,High School,Medium,Yes,3.5,92.0,7.15,1.6,85.9,51.2,2,No,68.7,69.6,70.5,55.5,66.6,2.73,Pass,C,0,1,0,1,0,1,2,0,0,1,66.075,2.0588235294117645,76.36666666666669,0,2,4.5,15.0
S06291,Female,16,High School,Medium,Yes,2.77,96.7,5.66,2.0,72.8,57.0,1,Yes,44.5,55.7,48.5,62.1,51.9,2.04,Pass,D,0,1,1,1,0,1,1,0,0,1,52.699999999999996,1.319047619047619,75.5,0,0,3.27,17.6
S06292,Male,16,High School,Low,Yes,4.93,95.4,5.15,1.1,74.3,38.0,2,Yes,61.7,50.0,61.3,46.4,52.6,2.15,Pass,D,1,1,1,1,0,0,1,0,0,1,54.85,4.1083333333333325,69.23333333333333,0,0,5.93,15.300000000000004
S06293,Female,17,Master,Medium,Yes,2.58,77.4,6.13,2.4,83.7,59.6,1,Yes,34.4,30.9,31.7,19.6,28.0,1.06,Fail,F,0,1,1,0,2,1,0,1,0,0,29.15,1.032,73.56666666666668,0,1,3.08,14.799999999999997
S06294,Male,17,Master,Medium,Yes,4.37,100.0,7.15,1.5,77.2,88.3,1,Yes,65.6,65.2,70.3,75.9,67.4,2.8,Pass,C,1,1,1,1,2,1,2,1,0,0,69.25,2.7312499999999997,88.50000000000001,0,2,4.87,10.700000000000003
S06295,Male,18,High School,Medium,Yes,3.65,100.0,6.83,0.0,66.0,62.3,0,No,48.0,54.2,57.3,53.9,51.9,1.99,Pass,D,1,1,0,1,0,1,1,1,0,0,53.35,36.5,76.10000000000001,0,1,3.65,9.299999999999997
S06296,Female,17,High School,Medium,No,3.99,95.6,7.64,3.4,73.4,57.4,2,No,56.7,68.7,57.6,57.6,60.2,2.01,Pass,D,0,0,0,1,0,1,1,1,0,0,60.15,1.1400000000000001,75.46666666666665,0,2,4.99,12.0
S06297,Female,17,High School,Medium,Yes,3.52,74.9,5.58,3.5,82.6,58.8,3,No,55.9,57.7,46.8,60.9,55.4,2.27,Pass,D,0,1,0,1,0,1,1,1,0,0,55.324999999999996,0.9777777777777777,72.10000000000001,0,0,5.02,14.100000000000001
S06298,Male,17,Master,Low,Yes,3.55,94.8,6.42,1.0,97.8,75.3,2,No,62.1,55.0,50.9,73.0,61.5,2.14,Pass,D,1,1,0,1,2,0,1,0,1,0,60.25,3.227272727272727,89.3,0,1,4.55,22.1
S06299,Male,15,Bachelor,Medium,Yes,0.5,61.9,6.93,1.7,65.9,89.2,1,No,35.8,36.1,38.5,29.7,37.0,1.08,Fail,F,1,1,0,0,1,1,0,0,1,0,35.025,0.2777777777777778,72.33333333333333,1,1,1.0,8.8
S06300,Female,17,Bachelor,Medium,Yes,2.72,82.7,6.03,5.3,63.5,83.1,1,No,38.5,39.1,39.5,37.3,35.6,1.46,Fail,F,0,1,0,0,1,1,0,0,0,1,38.599999999999994,0.5037037037037038,76.43333333333334,0,1,3.22,2.200000000000003
S06301,Male,17,Bachelor,Medium,Yes,2.2,86.1,7.14,3.2,91.4,50.1,1,Yes,45.3,37.5,53.5,41.8,44.1,1.7,Fail,F,1,1,1,0,1,1,0,0,0,1,44.525000000000006,0.6666666666666666,75.86666666666666,0,2,2.7,16.0
S06302,Female,16,Bachelor,High,No,4.52,80.5,6.72,2.5,73.9,90.9,4,No,51.4,57.7,60.0,55.2,56.8,2.38,Pass,D,0,0,0,1,1,2,1,1,0,0,56.075,1.7384615384615383,81.76666666666668,0,1,6.52,8.600000000000001
S06303,Male,15,High School,Low,Yes,1.8,100.0,7.49,4.9,67.3,85.3,1,No,50.0,50.1,43.8,45.8,45.8,1.64,Fail,F,1,1,0,0,0,0,0,0,0,1,47.425,0.36,84.2,1,2,2.3,6.300000000000004
S06304,Male,18,High School,Low,Yes,2.66,86.0,7.29,0.1,79.7,77.1,2,No,47.0,48.5,69.6,54.7,53.5,2.26,Pass,D,1,1,0,1,0,0,1,0,1,0,54.95,13.3,80.93333333333334,0,2,3.66,22.599999999999994
S06305,Female,18,Bachelor,Low,No,3.96,75.4,5.15,0.0,66.5,53.0,1,No,61.5,47.2,56.9,56.7,55.7,2.06,Pass,D,0,0,0,1,1,0,1,0,0,1,55.575,39.599999999999994,64.96666666666667,0,0,4.46,14.299999999999997
S06306,Female,17,Bachelor,Low,Yes,3.36,92.5,8.47,2.8,100.0,56.4,2,Yes,53.8,63.5,40.5,46.1,50.9,1.91,Pass,D,0,1,1,1,1,0,1,1,0,0,50.975,1.1586206896551725,82.96666666666667,0,2,4.359999999999999,23.0
S06307,Female,18,High School,Low,Yes,3.2,89.0,4.83,3.8,68.4,58.5,1,Yes,49.3,46.9,49.8,59.3,49.4,2.63,Fail,F,0,1,1,0,0,0,0,0,0,1,51.325,0.8205128205128206,71.96666666666665,0,0,3.7,12.399999999999999
S06308,Female,18,High School,High,Yes,4.33,67.5,5.45,0.0,82.9,62.0,1,No,74.0,75.4,56.9,63.5,65.8,2.58,Pass,C,0,1,0,1,0,2,2,1,0,0,67.45,43.3,70.80000000000001,0,0,4.83,18.500000000000007
S06309,Female,18,High School,Low,Yes,3.31,98.4,6.93,0.6,87.8,72.9,2,No,62.7,52.1,57.8,62.1,59.1,2.79,Pass,D,0,1,0,1,0,0,1,0,0,1,58.675000000000004,4.728571428571429,86.36666666666667,0,1,4.3100000000000005,10.600000000000001
S06310,Female,17,Bachelor,Medium,Yes,2.35,86.0,7.3,3.7,94.2,29.35,4,No,38.8,34.9,40.9,37.7,35.6,1.75,Fail,F,0,1,0,0,1,1,0,1,0,0,38.075,0.618421052631579,69.85,0,2,4.35,6.0
S06311,Female,18,Bachelor,Low,Yes,1.44,94.9,6.72,0.8,63.8,50.8,4,Yes,58.5,36.9,40.2,46.5,45.2,1.74,Fail,F,0,1,1,0,1,0,0,0,1,0,45.525000000000006,1.5999999999999999,69.83333333333334,1,1,3.44,21.6
S06312,Male,17,Master,Medium,Yes,3.58,89.1,6.46,2.1,86.8,66.6,2,Yes,54.3,46.7,47.5,45.3,50.5,1.53,Pass,D,1,1,1,1,2,1,1,0,0,1,48.45,1.6272727272727272,80.83333333333333,0,1,4.58,9.0
